replica,network,population,true_model,sigma,base_SS,modelcompare,TAT,TAT50
1,None,All,13,0.2,100,AIC,0.2622,0
2,None,All,13,0.2,100,AIC,0.2603,0
3,None,All,13,0.2,100,AIC,0.2539,0
4,None,All,13,0.2,100,AIC,0.2525,0
5,None,All,13,0.2,100,AIC,0.267,0
6,None,All,13,0.2,100,AIC,0.2218,0
7,None,All,13,0.2,100,AIC,0.2142,0
8,None,All,13,0.2,100,AIC,0.2139,0
9,None,All,13,0.2,100,AIC,0.2381,0
10,None,All,13,0.2,100,AIC,0.229,0
11,None,All,13,0.2,100,AIC,0.2076,0
12,None,All,13,0.2,100,AIC,0.2437,0
13,None,All,13,0.2,100,AIC,0.2074,0
14,None,All,13,0.2,100,AIC,0.2027,0
15,None,All,13,0.2,100,AIC,0.2496,0
16,None,All,13,0.2,100,AIC,0.2228,0
17,None,All,13,0.2,100,AIC,0.2617,0
18,None,All,13,0.2,100,AIC,0.2334,0
19,None,All,13,0.2,100,AIC,0.2697,0
20,None,All,13,0.2,100,AIC,0.2138,0
21,None,All,13,0.2,100,AIC,0.2505,0
22,None,All,13,0.2,100,AIC,0.196,0
23,None,All,13,0.2,100,AIC,0.2666,0
24,None,All,13,0.2,100,AIC,0.2436,0
25,None,All,13,0.2,100,AIC,0.1975,0
26,None,All,13,0.2,100,AIC,0.2503,0
27,None,All,13,0.2,100,AIC,0.2473,0
28,None,All,13,0.2,100,AIC,0.2489,0
29,None,All,13,0.2,100,AIC,0.2614,0
30,None,All,13,0.2,100,AIC,0.2409,0
31,None,All,13,0.2,100,AIC,0.243,0
32,None,All,13,0.2,100,AIC,0.1904,0
33,None,All,13,0.2,100,AIC,0.2564,0
34,None,All,13,0.2,100,AIC,0.2139,0
35,None,All,13,0.2,100,AIC,0.2242,0
36,None,All,13,0.2,100,AIC,0.2612,0
37,None,All,13,0.2,100,AIC,0.3128,0
38,None,All,13,0.2,100,AIC,0.2285,0
39,None,All,13,0.2,100,AIC,0.2689,0
40,None,All,13,0.2,100,AIC,0.2588,0
41,None,All,13,0.2,100,AIC,0.2257,0
42,None,All,13,0.2,100,AIC,0.2322,0
43,None,All,13,0.2,100,AIC,0.2297,0
44,None,All,13,0.2,100,AIC,0.2445,0
45,None,All,13,0.2,100,AIC,0.2466,0
46,None,All,13,0.2,100,AIC,0.2634,0
47,None,All,13,0.2,100,AIC,0.2256,0
48,None,All,13,0.2,100,AIC,0.2263,0
49,None,All,13,0.2,100,AIC,0.1926,0
50,None,All,13,0.2,100,AIC,0.215,0
1,None,All,2,0.2,100,AIC,0.2551,0
2,None,All,2,0.2,100,AIC,0.2847,0
3,None,All,2,0.2,100,AIC,0.2576,0
4,None,All,2,0.2,100,AIC,0.2689,0
5,None,All,2,0.2,100,AIC,0.2673,0
6,None,All,2,0.2,100,AIC,0.2219,0
7,None,All,2,0.2,100,AIC,0.2618,0
8,None,All,2,0.2,100,AIC,0.2657,0
9,None,All,2,0.2,100,AIC,0.259,0
10,None,All,2,0.2,100,AIC,0.261,0
11,None,All,2,0.2,100,AIC,0.2867,0
12,None,All,2,0.2,100,AIC,0.2775,0
13,None,All,2,0.2,100,AIC,0.2623,0
14,None,All,2,0.2,100,AIC,0.2679,0
15,None,All,2,0.2,100,AIC,0.29,0
16,None,All,2,0.2,100,AIC,0.2419,0
17,None,All,2,0.2,100,AIC,0.2469,0
18,None,All,2,0.2,100,AIC,0.263,0
19,None,All,2,0.2,100,AIC,0.2721,0
20,None,All,2,0.2,100,AIC,0.2614,0
21,None,All,2,0.2,100,AIC,0.2695,0
22,None,All,2,0.2,100,AIC,0.2495,0
23,None,All,2,0.2,100,AIC,0.2813,0
24,None,All,2,0.2,100,AIC,0.2586,0
25,None,All,2,0.2,100,AIC,0.2455,0
26,None,All,2,0.2,100,AIC,0.2721,0
27,None,All,2,0.2,100,AIC,0.2351,0
28,None,All,2,0.2,100,AIC,0.2828,0
29,None,All,2,0.2,100,AIC,0.2778,0
30,None,All,2,0.2,100,AIC,0.2571,0
31,None,All,2,0.2,100,AIC,0.2563,0
32,None,All,2,0.2,100,AIC,0.2633,0
33,None,All,2,0.2,100,AIC,0.2378,0
34,None,All,2,0.2,100,AIC,0.2657,0
35,None,All,2,0.2,100,AIC,0.2676,0
36,None,All,2,0.2,100,AIC,0.2625,0
37,None,All,2,0.2,100,AIC,0.2426,0
38,None,All,2,0.2,100,AIC,0.2946,0
39,None,All,2,0.2,100,AIC,0.2851,0
40,None,All,2,0.2,100,AIC,0.2925,0
41,None,All,2,0.2,100,AIC,0.2832,0
42,None,All,2,0.2,100,AIC,0.2581,0
43,None,All,2,0.2,100,AIC,0.2812,0
44,None,All,2,0.2,100,AIC,0.257,0
45,None,All,2,0.2,100,AIC,0.2848,0
46,None,All,2,0.2,100,AIC,0.2754,0
47,None,All,2,0.2,100,AIC,0.2856,0
48,None,All,2,0.2,100,AIC,0.2677,0
49,None,All,2,0.2,100,AIC,0.266,0
50,None,All,2,0.2,100,AIC,0.2676,0
1,None,All,7,0.2,100,AIC,0.1781,0
2,None,All,7,0.2,100,AIC,0.232,0
3,None,All,7,0.2,100,AIC,0.2572,0
4,None,All,7,0.2,100,AIC,0.2126,0
5,None,All,7,0.2,100,AIC,0.2358,0
6,None,All,7,0.2,100,AIC,0.2198,0
7,None,All,7,0.2,100,AIC,0.2173,0
8,None,All,7,0.2,100,AIC,0.2075,0
9,None,All,7,0.2,100,AIC,0.2203,0
10,None,All,7,0.2,100,AIC,0.1994,0
11,None,All,7,0.2,100,AIC,0.2749,0
12,None,All,7,0.2,100,AIC,0.217,0
13,None,All,7,0.2,100,AIC,0.2266,0
14,None,All,7,0.2,100,AIC,0.2047,0
15,None,All,7,0.2,100,AIC,0.2066,0
16,None,All,7,0.2,100,AIC,0.2057,0
17,None,All,7,0.2,100,AIC,0.2297,0
18,None,All,7,0.2,100,AIC,0.1676,0
19,None,All,7,0.2,100,AIC,0.2009,0
20,None,All,7,0.2,100,AIC,0.1969,0
21,None,All,7,0.2,100,AIC,0.171,0
22,None,All,7,0.2,100,AIC,0.2309,0
23,None,All,7,0.2,100,AIC,0.2513,0
24,None,All,7,0.2,100,AIC,0.2823,0
25,None,All,7,0.2,100,AIC,0.1936,0
26,None,All,7,0.2,100,AIC,0.2271,0
27,None,All,7,0.2,100,AIC,0.2468,0
28,None,All,7,0.2,100,AIC,0.2737,0
29,None,All,7,0.2,100,AIC,0.2115,0
30,None,All,7,0.2,100,AIC,0.2158,0
31,None,All,7,0.2,100,AIC,0.2471,0
32,None,All,7,0.2,100,AIC,0.2152,0
33,None,All,7,0.2,100,AIC,0.2186,0
34,None,All,7,0.2,100,AIC,0.2075,0
35,None,All,7,0.2,100,AIC,0.216,0
36,None,All,7,0.2,100,AIC,0.237,0
37,None,All,7,0.2,100,AIC,0.218,0
38,None,All,7,0.2,100,AIC,0.24,0
39,None,All,7,0.2,100,AIC,0.2483,0
40,None,All,7,0.2,100,AIC,0.2082,0
41,None,All,7,0.2,100,AIC,0.2042,0
42,None,All,7,0.2,100,AIC,0.1913,0
43,None,All,7,0.2,100,AIC,0.2067,0
44,None,All,7,0.2,100,AIC,0.219,0
45,None,All,7,0.2,100,AIC,0.2472,0
46,None,All,7,0.2,100,AIC,0.1921,0
47,None,All,7,0.2,100,AIC,0.2212,0
48,None,All,7,0.2,100,AIC,0.2435,0
49,None,All,7,0.2,100,AIC,0.2065,0
50,None,All,7,0.2,100,AIC,0.1512,0
1,None,All,13,0.2,100,BIC,0.6292,1
2,None,All,13,0.2,100,BIC,0.5517,1
3,None,All,13,0.2,100,BIC,0.658,1
4,None,All,13,0.2,100,BIC,0.5167,1
5,None,All,13,0.2,100,BIC,0.5422,1
6,None,All,13,0.2,100,BIC,0.6432,1
7,None,All,13,0.2,100,BIC,0.65,1
8,None,All,13,0.2,100,BIC,0.5707,1
9,None,All,13,0.2,100,BIC,0.4957,0
10,None,All,13,0.2,100,BIC,0.5951,1
11,None,All,13,0.2,100,BIC,0.6035,1
12,None,All,13,0.2,100,BIC,0.6288,1
13,None,All,13,0.2,100,BIC,0.5856,1
14,None,All,13,0.2,100,BIC,0.5909,1
15,None,All,13,0.2,100,BIC,0.6536,1
16,None,All,13,0.2,100,BIC,0.6258,1
17,None,All,13,0.2,100,BIC,0.5788,1
18,None,All,13,0.2,100,BIC,0.6204,1
19,None,All,13,0.2,100,BIC,0.649,1
20,None,All,13,0.2,100,BIC,0.5987,1
21,None,All,13,0.2,100,BIC,0.5616,1
22,None,All,13,0.2,100,BIC,0.5816,1
23,None,All,13,0.2,100,BIC,0.5751,1
24,None,All,13,0.2,100,BIC,0.5671,1
25,None,All,13,0.2,100,BIC,0.5623,1
26,None,All,13,0.2,100,BIC,0.6496,1
27,None,All,13,0.2,100,BIC,0.5553,1
28,None,All,13,0.2,100,BIC,0.6502,1
29,None,All,13,0.2,100,BIC,0.6618,1
30,None,All,13,0.2,100,BIC,0.6108,1
31,None,All,13,0.2,100,BIC,0.5951,1
32,None,All,13,0.2,100,BIC,0.5757,1
33,None,All,13,0.2,100,BIC,0.549,1
34,None,All,13,0.2,100,BIC,0.5707,1
35,None,All,13,0.2,100,BIC,0.634,1
36,None,All,13,0.2,100,BIC,0.6568,1
37,None,All,13,0.2,100,BIC,0.6528,1
38,None,All,13,0.2,100,BIC,0.5395,1
39,None,All,13,0.2,100,BIC,0.5681,1
40,None,All,13,0.2,100,BIC,0.6714,1
41,None,All,13,0.2,100,BIC,0.626,1
42,None,All,13,0.2,100,BIC,0.6097,1
43,None,All,13,0.2,100,BIC,0.63,1
44,None,All,13,0.2,100,BIC,0.655,1
45,None,All,13,0.2,100,BIC,0.5904,1
46,None,All,13,0.2,100,BIC,0.6436,1
47,None,All,13,0.2,100,BIC,0.581,1
48,None,All,13,0.2,100,BIC,0.6513,1
49,None,All,13,0.2,100,BIC,0.5619,1
50,None,All,13,0.2,100,BIC,0.3118,0
1,None,All,2,0.2,100,BIC,0.7023,1
2,None,All,2,0.2,100,BIC,0.6705,1
3,None,All,2,0.2,100,BIC,0.6798,1
4,None,All,2,0.2,100,BIC,0.6661,1
5,None,All,2,0.2,100,BIC,0.691,1
6,None,All,2,0.2,100,BIC,0.7219,1
7,None,All,2,0.2,100,BIC,0.7485,1
8,None,All,2,0.2,100,BIC,0.7386,1
9,None,All,2,0.2,100,BIC,0.654,1
10,None,All,2,0.2,100,BIC,0.6973,1
11,None,All,2,0.2,100,BIC,0.6779,1
12,None,All,2,0.2,100,BIC,0.663,1
13,None,All,2,0.2,100,BIC,0.6566,1
14,None,All,2,0.2,100,BIC,0.6617,1
15,None,All,2,0.2,100,BIC,0.7302,1
16,None,All,2,0.2,100,BIC,0.656,1
17,None,All,2,0.2,100,BIC,0.6697,1
18,None,All,2,0.2,100,BIC,0.6851,1
19,None,All,2,0.2,100,BIC,0.6632,1
20,None,All,2,0.2,100,BIC,0.7099,1
21,None,All,2,0.2,100,BIC,0.6537,1
22,None,All,2,0.2,100,BIC,0.6577,1
23,None,All,2,0.2,100,BIC,0.6732,1
24,None,All,2,0.2,100,BIC,0.7031,1
25,None,All,2,0.2,100,BIC,0.646,1
26,None,All,2,0.2,100,BIC,0.6481,1
27,None,All,2,0.2,100,BIC,0.718,1
28,None,All,2,0.2,100,BIC,0.7055,1
29,None,All,2,0.2,100,BIC,0.6621,1
30,None,All,2,0.2,100,BIC,0.6743,1
31,None,All,2,0.2,100,BIC,0.6624,1
32,None,All,2,0.2,100,BIC,0.5637,1
33,None,All,2,0.2,100,BIC,0.7346,1
34,None,All,2,0.2,100,BIC,0.7386,1
35,None,All,2,0.2,100,BIC,0.6718,1
36,None,All,2,0.2,100,BIC,0.6611,1
37,None,All,2,0.2,100,BIC,0.6931,1
38,None,All,2,0.2,100,BIC,0.6381,1
39,None,All,2,0.2,100,BIC,0.6385,1
40,None,All,2,0.2,100,BIC,0.7145,1
41,None,All,2,0.2,100,BIC,0.7289,1
42,None,All,2,0.2,100,BIC,0.6295,1
43,None,All,2,0.2,100,BIC,0.7402,1
44,None,All,2,0.2,100,BIC,0.6849,1
45,None,All,2,0.2,100,BIC,0.7107,1
46,None,All,2,0.2,100,BIC,0.6866,1
47,None,All,2,0.2,100,BIC,0.6587,1
48,None,All,2,0.2,100,BIC,0.6466,1
49,None,All,2,0.2,100,BIC,0.7146,1
50,None,All,2,0.2,100,BIC,0.7018,1
1,None,All,7,0.2,100,BIC,0.67,1
2,None,All,7,0.2,100,BIC,0.6322,1
3,None,All,7,0.2,100,BIC,0.6783,1
4,None,All,7,0.2,100,BIC,0.4202,0
5,None,All,7,0.2,100,BIC,0.6532,1
6,None,All,7,0.2,100,BIC,0.6943,1
7,None,All,7,0.2,100,BIC,0.7184,1
8,None,All,7,0.2,100,BIC,0.6832,1
9,None,All,7,0.2,100,BIC,0.6329,1
10,None,All,7,0.2,100,BIC,0.7059,1
11,None,All,7,0.2,100,BIC,0.732,1
12,None,All,7,0.2,100,BIC,0.6319,1
13,None,All,7,0.2,100,BIC,0.6012,1
14,None,All,7,0.2,100,BIC,0.6748,1
15,None,All,7,0.2,100,BIC,0.6797,1
16,None,All,7,0.2,100,BIC,0.6763,1
17,None,All,7,0.2,100,BIC,0.664,1
18,None,All,7,0.2,100,BIC,0.6778,1
19,None,All,7,0.2,100,BIC,0.5596,1
20,None,All,7,0.2,100,BIC,0.6872,1
21,None,All,7,0.2,100,BIC,0.6583,1
22,None,All,7,0.2,100,BIC,0.6888,1
23,None,All,7,0.2,100,BIC,0.6562,1
24,None,All,7,0.2,100,BIC,0.6094,1
25,None,All,7,0.2,100,BIC,0.6481,1
26,None,All,7,0.2,100,BIC,0.6516,1
27,None,All,7,0.2,100,BIC,0.6272,1
28,None,All,7,0.2,100,BIC,0.6369,1
29,None,All,7,0.2,100,BIC,0.6614,1
30,None,All,7,0.2,100,BIC,0.7219,1
31,None,All,7,0.2,100,BIC,0.676,1
32,None,All,7,0.2,100,BIC,0.6634,1
33,None,All,7,0.2,100,BIC,0.6474,1
34,None,All,7,0.2,100,BIC,0.6832,1
35,None,All,7,0.2,100,BIC,0.6732,1
36,None,All,7,0.2,100,BIC,0.2313,0
37,None,All,7,0.2,100,BIC,0.6995,1
38,None,All,7,0.2,100,BIC,0.6194,1
39,None,All,7,0.2,100,BIC,0.6987,1
40,None,All,7,0.2,100,BIC,0.7485,1
41,None,All,7,0.2,100,BIC,0.6909,1
42,None,All,7,0.2,100,BIC,0.705,1
43,None,All,7,0.2,100,BIC,0.6411,1
44,None,All,7,0.2,100,BIC,0.6094,1
45,None,All,7,0.2,100,BIC,0.6354,1
46,None,All,7,0.2,100,BIC,0.689,1
47,None,All,7,0.2,100,BIC,0.6643,1
48,None,All,7,0.2,100,BIC,0.627,1
49,None,All,7,0.2,100,BIC,0.6856,1
50,None,All,7,0.2,100,BIC,0.1583,0
1,None,All,13,0.5,100,AIC,0.3,0
2,None,All,13,0.5,100,AIC,0.2569,0
3,None,All,13,0.5,100,AIC,0.2537,0
4,None,All,13,0.5,100,AIC,0.2373,0
5,None,All,13,0.5,100,AIC,0.2116,0
6,None,All,13,0.5,100,AIC,0.2532,0
7,None,All,13,0.5,100,AIC,0.2876,0
8,None,All,13,0.5,100,AIC,0.2842,0
9,None,All,13,0.5,100,AIC,0.2613,0
10,None,All,13,0.5,100,AIC,0.30620000000000003,0
11,None,All,13,0.5,100,AIC,0.2951,0
12,None,All,13,0.5,100,AIC,0.2857,0
13,None,All,13,0.5,100,AIC,0.2605,0
14,None,All,13,0.5,100,AIC,0.1685,0
15,None,All,13,0.5,100,AIC,0.2698,0
16,None,All,13,0.5,100,AIC,0.2506,0
17,None,All,13,0.5,100,AIC,0.2942,0
18,None,All,13,0.5,100,AIC,0.2545,0
19,None,All,13,0.5,100,AIC,0.2431,0
20,None,All,13,0.5,100,AIC,0.2581,0
21,None,All,13,0.5,100,AIC,0.2451,0
22,None,All,13,0.5,100,AIC,0.2268,0
23,None,All,13,0.5,100,AIC,0.2556,0
24,None,All,13,0.5,100,AIC,0.2321,0
25,None,All,13,0.5,100,AIC,0.2805,0
26,None,All,13,0.5,100,AIC,0.2377,0
27,None,All,13,0.5,100,AIC,0.2407,0
28,None,All,13,0.5,100,AIC,0.243,0
29,None,All,13,0.5,100,AIC,0.3122,0
30,None,All,13,0.5,100,AIC,0.252,0
31,None,All,13,0.5,100,AIC,0.2806,0
32,None,All,13,0.5,100,AIC,0.2726,0
33,None,All,13,0.5,100,AIC,0.2356,0
34,None,All,13,0.5,100,AIC,0.2842,0
35,None,All,13,0.5,100,AIC,0.2407,0
36,None,All,13,0.5,100,AIC,0.245,0
37,None,All,13,0.5,100,AIC,0.2744,0
38,None,All,13,0.5,100,AIC,0.2422,0
39,None,All,13,0.5,100,AIC,0.2655,0
40,None,All,13,0.5,100,AIC,0.2582,0
41,None,All,13,0.5,100,AIC,0.2763,0
42,None,All,13,0.5,100,AIC,0.262,0
43,None,All,13,0.5,100,AIC,0.2709,0
44,None,All,13,0.5,100,AIC,0.2195,0
45,None,All,13,0.5,100,AIC,0.2096,0
46,None,All,13,0.5,100,AIC,0.2393,0
47,None,All,13,0.5,100,AIC,0.2749,0
48,None,All,13,0.5,100,AIC,0.2533,0
49,None,All,13,0.5,100,AIC,0.2688,0
50,None,All,13,0.5,100,AIC,0.2236,0
1,None,All,2,0.5,100,AIC,0.2439,0
2,None,All,2,0.5,100,AIC,0.2737,0
3,None,All,2,0.5,100,AIC,0.262,0
4,None,All,2,0.5,100,AIC,0.2689,0
5,None,All,2,0.5,100,AIC,0.2673,0
6,None,All,2,0.5,100,AIC,0.2219,0
7,None,All,2,0.5,100,AIC,0.2618,0
8,None,All,2,0.5,100,AIC,0.2657,0
9,None,All,2,0.5,100,AIC,0.259,0
10,None,All,2,0.5,100,AIC,0.2753,0
11,None,All,2,0.5,100,AIC,0.2867,0
12,None,All,2,0.5,100,AIC,0.2916,0
13,None,All,2,0.5,100,AIC,0.2623,0
14,None,All,2,0.5,100,AIC,0.2679,0
15,None,All,2,0.5,100,AIC,0.29,0
16,None,All,2,0.5,100,AIC,0.2419,0
17,None,All,2,0.5,100,AIC,0.2469,0
18,None,All,2,0.5,100,AIC,0.263,0
19,None,All,2,0.5,100,AIC,0.2366,0
20,None,All,2,0.5,100,AIC,0.2614,0
21,None,All,2,0.5,100,AIC,0.2695,0
22,None,All,2,0.5,100,AIC,0.2495,0
23,None,All,2,0.5,100,AIC,0.2813,0
24,None,All,2,0.5,100,AIC,0.2586,0
25,None,All,2,0.5,100,AIC,0.2455,0
26,None,All,2,0.5,100,AIC,0.2721,0
27,None,All,2,0.5,100,AIC,0.2351,0
28,None,All,2,0.5,100,AIC,0.2957,0
29,None,All,2,0.5,100,AIC,0.2778,0
30,None,All,2,0.5,100,AIC,0.222,0
31,None,All,2,0.5,100,AIC,0.2948,0
32,None,All,2,0.5,100,AIC,0.2633,0
33,None,All,2,0.5,100,AIC,0.2378,0
34,None,All,2,0.5,100,AIC,0.2657,0
35,None,All,2,0.5,100,AIC,0.2676,0
36,None,All,2,0.5,100,AIC,0.2625,0
37,None,All,2,0.5,100,AIC,0.2426,0
38,None,All,2,0.5,100,AIC,0.2734,0
39,None,All,2,0.5,100,AIC,0.2851,0
40,None,All,2,0.5,100,AIC,0.2764,0
41,None,All,2,0.5,100,AIC,0.2832,0
42,None,All,2,0.5,100,AIC,0.2581,0
43,None,All,2,0.5,100,AIC,0.2812,0
44,None,All,2,0.5,100,AIC,0.257,0
45,None,All,2,0.5,100,AIC,0.265,0
46,None,All,2,0.5,100,AIC,0.274,0
47,None,All,2,0.5,100,AIC,0.2761,0
48,None,All,2,0.5,100,AIC,0.2677,0
49,None,All,2,0.5,100,AIC,0.266,0
50,None,All,2,0.5,100,AIC,0.2676,0
1,None,All,7,0.5,100,AIC,0.2435,0
2,None,All,7,0.5,100,AIC,0.2441,0
3,None,All,7,0.5,100,AIC,0.2481,0
4,None,All,7,0.5,100,AIC,0.1491,0
5,None,All,7,0.5,100,AIC,0.3064,0
6,None,All,7,0.5,100,AIC,0.2293,0
7,None,All,7,0.5,100,AIC,0.2496,0
8,None,All,7,0.5,100,AIC,0.314,0
9,None,All,7,0.5,100,AIC,0.2065,0
10,None,All,7,0.5,100,AIC,0.2322,0
11,None,All,7,0.5,100,AIC,0.2562,0
12,None,All,7,0.5,100,AIC,0.2107,0
13,None,All,7,0.5,100,AIC,0.2305,0
14,None,All,7,0.5,100,AIC,0.224,0
15,None,All,7,0.5,100,AIC,0.1863,0
16,None,All,7,0.5,100,AIC,0.1867,0
17,None,All,7,0.5,100,AIC,0.2297,0
18,None,All,7,0.5,100,AIC,0.1659,0
19,None,All,7,0.5,100,AIC,0.1979,0
20,None,All,7,0.5,100,AIC,0.2178,0
21,None,All,7,0.5,100,AIC,0.2442,0
22,None,All,7,0.5,100,AIC,0.1951,0
23,None,All,7,0.5,100,AIC,0.2013,0
24,None,All,7,0.5,100,AIC,0.1804,0
25,None,All,7,0.5,100,AIC,0.2299,0
26,None,All,7,0.5,100,AIC,0.2102,0
27,None,All,7,0.5,100,AIC,0.2778,0
28,None,All,7,0.5,100,AIC,0.2689,0
29,None,All,7,0.5,100,AIC,0.2613,0
30,None,All,7,0.5,100,AIC,0.2158,0
31,None,All,7,0.5,100,AIC,0.2219,0
32,None,All,7,0.5,100,AIC,0.3048,0
33,None,All,7,0.5,100,AIC,0.2426,0
34,None,All,7,0.5,100,AIC,0.314,0
35,None,All,7,0.5,100,AIC,0.2458,0
36,None,All,7,0.5,100,AIC,0.1217,0
37,None,All,7,0.5,100,AIC,0.2382,0
38,None,All,7,0.5,100,AIC,0.2694,0
39,None,All,7,0.5,100,AIC,0.2688,0
40,None,All,7,0.5,100,AIC,0.238,0
41,None,All,7,0.5,100,AIC,0.2141,0
42,None,All,7,0.5,100,AIC,0.1626,0
43,None,All,7,0.5,100,AIC,0.1636,0
44,None,All,7,0.5,100,AIC,0.2448,0
45,None,All,7,0.5,100,AIC,0.2576,0
46,None,All,7,0.5,100,AIC,0.1792,0
47,None,All,7,0.5,100,AIC,0.1411,0
48,None,All,7,0.5,100,AIC,0.229,0
49,None,All,7,0.5,100,AIC,0.2829,0
50,None,All,7,0.5,100,AIC,0.0999,0
1,None,All,13,0.5,100,BIC,0.5486,1
2,None,All,13,0.5,100,BIC,0.5386,1
3,None,All,13,0.5,100,BIC,0.3376,0
4,None,All,13,0.5,100,BIC,0.2265,0
5,None,All,13,0.5,100,BIC,0.2451,0
6,None,All,13,0.5,100,BIC,0.1514,0
7,None,All,13,0.5,100,BIC,0.5726,1
8,None,All,13,0.5,100,BIC,0.4421,0
9,None,All,13,0.5,100,BIC,0.453,0
10,None,All,13,0.5,100,BIC,0.2366,0
11,None,All,13,0.5,100,BIC,0.3432,0
12,None,All,13,0.5,100,BIC,0.3593,0
13,None,All,13,0.5,100,BIC,0.5093,1
14,None,All,13,0.5,100,BIC,0.1036,0
15,None,All,13,0.5,100,BIC,0.4861,0
16,None,All,13,0.5,100,BIC,0.3614,0
17,None,All,13,0.5,100,BIC,0.6281,1
18,None,All,13,0.5,100,BIC,0.6453,1
19,None,All,13,0.5,100,BIC,0.5899,1
20,None,All,13,0.5,100,BIC,0.4203,0
21,None,All,13,0.5,100,BIC,0.4973,0
22,None,All,13,0.5,100,BIC,0.36870000000000003,0
23,None,All,13,0.5,100,BIC,0.1038,0
24,None,All,13,0.5,100,BIC,0.6051,1
25,None,All,13,0.5,100,BIC,0.3586,0
26,None,All,13,0.5,100,BIC,0.5528,1
27,None,All,13,0.5,100,BIC,0.4145,0
28,None,All,13,0.5,100,BIC,0.5369,1
29,None,All,13,0.5,100,BIC,0.1903,0
30,None,All,13,0.5,100,BIC,0.3992,0
31,None,All,13,0.5,100,BIC,0.4302,0
32,None,All,13,0.5,100,BIC,0.3231,0
33,None,All,13,0.5,100,BIC,0.6072,1
34,None,All,13,0.5,100,BIC,0.4421,0
35,None,All,13,0.5,100,BIC,0.6003,1
36,None,All,13,0.5,100,BIC,0.4284,0
37,None,All,13,0.5,100,BIC,0.6354,1
38,None,All,13,0.5,100,BIC,0.6091,1
39,None,All,13,0.5,100,BIC,0.198,0
40,None,All,13,0.5,100,BIC,0.3779,0
41,None,All,13,0.5,100,BIC,0.6039,1
42,None,All,13,0.5,100,BIC,0.1288,0
43,None,All,13,0.5,100,BIC,0.1952,0
44,None,All,13,0.5,100,BIC,0.5982,1
45,None,All,13,0.5,100,BIC,0.0353,0
46,None,All,13,0.5,100,BIC,0.3573,0
47,None,All,13,0.5,100,BIC,0.3127,0
48,None,All,13,0.5,100,BIC,0.6159,1
49,None,All,13,0.5,100,BIC,0.6168,1
50,None,All,13,0.5,100,BIC,0.1752,0
1,None,All,2,0.5,100,BIC,0.7468,1
2,None,All,2,0.5,100,BIC,0.7011,1
3,None,All,2,0.5,100,BIC,0.7463,1
4,None,All,2,0.5,100,BIC,0.6661,1
5,None,All,2,0.5,100,BIC,0.691,1
6,None,All,2,0.5,100,BIC,0.7192,1
7,None,All,2,0.5,100,BIC,0.7485,1
8,None,All,2,0.5,100,BIC,0.7386,1
9,None,All,2,0.5,100,BIC,0.654,1
10,None,All,2,0.5,100,BIC,0.6304,1
11,None,All,2,0.5,100,BIC,0.6649,1
12,None,All,2,0.5,100,BIC,0.647,1
13,None,All,2,0.5,100,BIC,0.6566,1
14,None,All,2,0.5,100,BIC,0.6617,1
15,None,All,2,0.5,100,BIC,0.7302,1
16,None,All,2,0.5,100,BIC,0.656,1
17,None,All,2,0.5,100,BIC,0.6697,1
18,None,All,2,0.5,100,BIC,0.6851,1
19,None,All,2,0.5,100,BIC,0.2283,0
20,None,All,2,0.5,100,BIC,0.7099,1
21,None,All,2,0.5,100,BIC,0.6537,1
22,None,All,2,0.5,100,BIC,0.6577,1
23,None,All,2,0.5,100,BIC,0.6821,1
24,None,All,2,0.5,100,BIC,0.7031,1
25,None,All,2,0.5,100,BIC,0.646,1
26,None,All,2,0.5,100,BIC,0.6481,1
27,None,All,2,0.5,100,BIC,0.718,1
28,None,All,2,0.5,100,BIC,0.681,1
29,None,All,2,0.5,100,BIC,0.7061,1
30,None,All,2,0.5,100,BIC,0.2652,0
31,None,All,2,0.5,100,BIC,0.3688,0
32,None,All,2,0.5,100,BIC,0.5637,1
33,None,All,2,0.5,100,BIC,0.7346,1
34,None,All,2,0.5,100,BIC,0.7386,1
35,None,All,2,0.5,100,BIC,0.6718,1
36,None,All,2,0.5,100,BIC,0.6611,1
37,None,All,2,0.5,100,BIC,0.6931,1
38,None,All,2,0.5,100,BIC,0.6953,1
39,None,All,2,0.5,100,BIC,0.6385,1
40,None,All,2,0.5,100,BIC,0.7191,1
41,None,All,2,0.5,100,BIC,0.7289,1
42,None,All,2,0.5,100,BIC,0.6342,1
43,None,All,2,0.5,100,BIC,0.7101,1
44,None,All,2,0.5,100,BIC,0.6849,1
45,None,All,2,0.5,100,BIC,0.7225,1
46,None,All,2,0.5,100,BIC,0.663,1
47,None,All,2,0.5,100,BIC,0.6325,1
48,None,All,2,0.5,100,BIC,0.6466,1
49,None,All,2,0.5,100,BIC,0.7146,1
50,None,All,2,0.5,100,BIC,0.7018,1
1,None,All,7,0.5,100,BIC,0.5975,1
2,None,All,7,0.5,100,BIC,0.5061,1
3,None,All,7,0.5,100,BIC,0.6308,1
4,None,All,7,0.5,100,BIC,0.1481,0
5,None,All,7,0.5,100,BIC,0.4889,0
6,None,All,7,0.5,100,BIC,0.3386,0
7,None,All,7,0.5,100,BIC,0.7196,1
8,None,All,7,0.5,100,BIC,0.59,1
9,None,All,7,0.5,100,BIC,0.5255,1
10,None,All,7,0.5,100,BIC,0.3022,0
11,None,All,7,0.5,100,BIC,0.5355,1
