"meantime","agent","network"
0.524486189897913,"Mave","small"
0.479932872045967,"Mave","small"
0.379483466548156,"Mave","small"
0.418860304064424,"Mave","small"
0.344814056616798,"Mave","small"
0.564147936018842,"Mave","small"
0.452399305451004,"Mave","small"
0.580728680177601,"Mave","small"
0.472277253245052,"Mave","small"
0.529339471551709,"Mave","small"
0.371981719751287,"Mave","small"
0.427522406369865,"Mave","small"
0.391202885428142,"Mave","small"
0.366866239752056,"Mave","small"
0.457998843887715,"Mave","small"
0.592732210227615,"Mave","small"
0.343065427382389,"Mave","small"
0.405974828775268,"Mave","small"
0.276358179787425,"Mave","small"
0.48299354419175,"Mave","small"
0.500483246545674,"Mave","small"
0.403368868373455,"Mave","small"
0.381926723308226,"Mave","small"
0.267558523108042,"Mave","small"
0.480008249022494,"Mave","small"
0.399959129240628,"Mave","small"
0.557818841305151,"Mave","small"
0.321392229077667,"Mave","small"
0.353825230709925,"Mave","small"
0.475192754656298,"Mave","small"
0.37226611158138,"Mave","small"
0.46758750984209,"Mave","small"
0.534224665100691,"Mave","small"
0.392846209584376,"Mave","small"
0.349735361265593,"Mave","small"
0.38771810924932,"Mave","small"
0.521044789412894,"Mave","small"
0.371052349949445,"Mave","small"
0.509062646992106,"Mave","small"
0.314562016637237,"Mave","small"
0.302168325938456,"Mave","small"
0.569135854502263,"Mave","small"
0.4187261657503,"Mave","small"
0.454799827934639,"Mave","small"
0.558213284729615,"Mave","small"
0.451068236018388,"Mave","small"
0.496485675988519,"Mave","small"
0.294832671810215,"Mave","small"
0.36517283126023,"Mave","small"
0.368378477040034,"Mave","small"
0.552307008002142,"Mave","small"
0.670087292907658,"Mave","small"
0.459725627061974,"Mave","small"
0.323758962871679,"Mave","small"
0.451587707492062,"Mave","small"
0.365778968917372,"Mave","small"
0.440917892536899,"Mave","small"
0.393195260849121,"Mave","small"
0.450778188510993,"Mave","small"
0.438273300704059,"Tess","small"
0.375048979346989,"Tess","small"
0.538724893600426,"Tess","small"
0.581672841869897,"Tess","small"
0.438658195806966,"Tess","small"
0.473321545109342,"Tess","small"
0.598044981494666,"Tess","small"
0.696880797380968,"Tess","small"
0.675693963071482,"Tess","small"
0.495904968551949,"Tess","small"
0.640496630718869,"Tess","small"
0.559997343519919,"Tess","small"
0.479448510019665,"Tess","small"
0.599658082778358,"Tess","small"
0.345676347378241,"Tess","small"
0.603600837038063,"Tess","small"
0.519448414564549,"Tess","small"
0.577002040112005,"Tess","small"
0.581917510364237,"Tess","small"
0.78504382454243,"Tess","small"
0.478364182003982,"Tess","small"
0.420237439824121,"Tess","small"
0.701719461266628,"Tess","small"
0.469310103606337,"Tess","small"
0.57617709482935,"Tess","small"
0.458309694971937,"Tess","small"
0.405952593713972,"Tess","small"
0.671494214970942,"Tess","small"
0.605060681702055,"Tess","small"
0.291736814879958,"Tess","small"
0.519624750504859,"Tess","small"
0.654045778887715,"Tess","small"
0.469056769669986,"Tess","small"
0.4184389361146,"Tess","small"
0.42318693885798,"Tess","small"
0.579004323344021,"Tess","small"
0.272721783993452,"Tess","small"
0.514808418351453,"Tess","small"
0.545271167497236,"Tess","small"
0.533743449025243,"Tess","small"
0.302215599000867,"Tess","small"
0.647024996911589,"Tess","small"
0.596272211994829,"Tess","small"
0.594628366299447,"Tess","small"
0.387164979939075,"Tess","small"
0.472804969859384,"Tess","small"
0.53872075506327,"Tess","small"
0.558831382993225,"Tess","small"
0.609980801157574,"Tess","small"
0.52853804121217,"Tess","small"
0.587663532251258,"Tess","small"
0.543496718381147,"Tess","small"
0.540531358043854,"Tess","small"
0.615779207490134,"Tess","small"
0.530092773023505,"Tess","small"
0.596397201907103,"Tess","small"
0.677263981539968,"Tess","small"
0.591297313349548,"Tess","small"
0.591440364623772,"Tess","small"
0.518746360147379,"Tess","small"
0.678228706667798,"Tess","small"
0.607900776391108,"Tess","small"
0.524015308654996,"Tess","small"
0.659128049269126,"Tess","small"
0.46084026946812,"Tess","small"
0.414977709827928,"Tess","small"
0.512856922558726,"Tess","small"
0.433043793808256,"Tess","small"
0.411866122063062,"Tess","small"
0.528174412597735,"Tess","small"
0.514158916479652,"Tess","small"
0.638789359300326,"Tess","small"
0.465181715405677,"Tess","small"
0.551436959239281,"Tess","small"
0.646847683861407,"Tess","small"
0.566195034619759,"Tess","small"
0.357765369022066,"Tess","small"
0.637430031755042,"Tess","small"
0.631379461909459,"Tess","small"
0.568649465560246,"Tess","small"
0.386756453624465,"Tess","small"
0.400599891223226,"Tess","small"
0.571495560915607,"Tess","small"
0.434492346029936,"Tess","small"
0.522021951067657,"Tess","small"
0.582820074795544,"Tess","small"
0.549298449055033,"Tess","small"
0.432663005125214,"Tess","small"
0.588751820861719,"Tess","small"
0.559405300761524,"Tess","small"
0.477097042420589,"Tess","small"
0.53954900623011,"Tess","small"
0.375020016171633,"Tess","small"
0.697847255869471,"Tess","small"
0.558245952113656,"Tess","small"
0.737361700699558,"Tess","small"
0.507653141602364,"Tess","small"
0.485444593002168,"Tess","small"
0.79224661941023,"Tess","small"
0.513219340514614,"Tess","small"
0.482792494699096,"Tess","small"
0.337303210789989,"Tess","small"
0.403373261489914,"Tess","small"
0.45348803805654,"Tess","small"
0.542995659323703,"Tess","small"
0.592695391402303,"Tess","small"
0.71795874389626,"Tess","small"
0.633778216872852,"Tess","small"
0.553005883899231,"Tess","small"
0.472787883767123,"Tess","small"
0.444266769728874,"Tess","small"
0.570794877963851,"Tess","small"
0.579310077418293,"Tess","small"
0.56560494795148,"Tess","small"
0.503449413637379,"Tess","small"
0.495161410437258,"Tess","small"
0.738275649897611,"Tess","small"
0.480190796428087,"Tess","small"
0.617589211698477,"Tess","small"
0.403284836177004,"Tess","small"
0.558640985952434,"Tess","small"
0.334529604865202,"Tess","small"
0.548167999033182,"Tess","small"
0.597773214832811,"Tess","small"
0.645634554817627,"Tess","small"
0.559247009142258,"Tess","small"
0.622054241016381,"Tess","small"
0.446557154368744,"Tess","small"
0.571685234784135,"Tess","small"
0.510527142655148,"Tess","small"
0.526618886732213,"Tess","small"
0.578076407772868,"Tess","small"
0.447435335486368,"Tess","small"
0.656372878348131,"Tess","small"
0.383637667571219,"Tess","small"
0.486611325372358,"Tess","small"
0.494743710360659,"Tess","small"
0.501125879478239,"Tess","small"
0.372199065102604,"Tess","small"
0.537278575526272,"Tess","small"
0.544617550049158,"Tess","small"
0.429560513171498,"Tess","small"
0.425233546074505,"Tess","small"
0.488009396125063,"Tess","small"
0.481314003802024,"Tess","small"
0.464232975592183,"Tess","small"
0.611169671080798,"Tess","small"
0.666793686585252,"Tess","small"
0.397180323933878,"Tess","small"
0.462025349939591,"Tess","small"
0.552682186637035,"Tess","small"
0.602648740505658,"Tess","small"
0.54701573602319,"Tess","small"
0.435645576495812,"Tess","small"
0.582060297990036,"Tess","small"
0.558915203313133,"Tess","small"
0.391534839246734,"Tess","small"
0.734400238253119,"Tess","small"
0.632408786572998,"Tess","small"
0.57383248950236,"Tess","small"
0.487269618221553,"Tess","small"
0.504797076768213,"Tess","small"
0.512324871639245,"Tess","small"
0.32990672804456,"Tess","small"
0.408176153510145,"Tess","small"
0.488616951381892,"Tess","small"
0.517962593264241,"Tess","small"
0.454573094258866,"Tess","small"
0.441934140434308,"Tess","small"
0.529324307549633,"Tess","small"
0.477922979988859,"Tess","small"
0.793666842002976,"Tess","small"
0.531785521244711,"Tess","small"
0.566030724802624,"Tess","small"
0.453002557681138,"Tess","small"
0.697749619460946,"Tess","small"
0.485552809603756,"Tess","small"
0.494679268900615,"Tess","small"
0.572177083595923,"Tess","small"
0.522719270926887,"Tess","small"
0.627270150586555,"Tess","small"
0.454523291699621,"Tess","small"
0.452978542663943,"Tess","small"
0.599363695594808,"Tess","small"
0.554484169395794,"Tess","small"
0.615658228356987,"Tess","small"
0.641007633827516,"Tess","small"
0.740891131846275,"Tess","small"
0.604496109363391,"Tess","small"
0.32752538771902,"Tess","small"
0.422457742468528,"Tess","small"
0.462305972748672,"Tess","small"
0.50549680459289,"Tess","small"
0.617693294362327,"Tess","small"
0.481871065042281,"Tess","small"
0.54789485072752,"Tess","small"
0.648261920644841,"Tess","small"
0.28952334378886,"Tess","small"
0.406246284598352,"Tess","small"
0.554400696241584,"Tess","small"
0.281595312748249,"Tess","small"
0.585291811112703,"Tess","small"
0.469108105619848,"Tess","small"
0.547596365357865,"Tess","small"
0.521956514566496,"Tess","small"
0.560108713766175,"Tess","small"
0.688691245173779,"Tess","small"
0.501060806641264,"Tess","small"
0.60843047866247,"Tess","small"
0.520169853798682,"Tess","small"
0.525203132326522,"Tess","small"
0.523734468129486,"Tess","small"
0.409223612257144,"Tess","small"
0.567985351934613,"Tess","small"
0.378457185996881,"Tess","small"
0.63703165369319,"Tess","small"
0.74386772869432,"Tess","small"
0.494923179490359,"Tess","small"
0.405899910693578,"Tess","small"
0.401142030938523,"Tess","small"
0.583571626136645,"Tess","small"
0.586808856809225,"Tess","small"
0.557244557723024,"Tess","small"
0.644059024309711,"Tess","small"
0.578659627212178,"Tess","small"
0.448322863779799,"Tess","small"
0.523357407851115,"Tess","small"
0.533333161052656,"Tess","small"
0.513017499230977,"Tess","small"
0.390823254805676,"Tess","small"
0.403647313129062,"Tess","small"
0.467486258925252,"Tess","small"
0.421569855441805,"Tess","small"
0.579324409271739,"Tess","small"
0.604934353692401,"Tess","small"
0.538430047210282,"Tess","small"
0.503877410092955,"Tess","small"
0.508868757940914,"Tess","small"
0.534643597984416,"Tess","small"
0.665992784988257,"Tess","small"
0.494818078839654,"Tess","small"
0.350650403563903,"Tess","small"
0.530058678220376,"Tess","small"
0.578145079837297,"Tess","small"
0.646782219031701,"Tess","small"
0.632888831635603,"Tess","small"
0.417216658579384,"Tess","small"
0.432153820917068,"Tess","small"
0.60389301807345,"Tess","small"
0.562453536740936,"Tess","small"
0.639128142581773,"Tess","small"
0.499540279735157,"Tess","small"
0.526721955372913,"Tess","small"
0.594231160452055,"Tess","small"
0.491368200586875,"Tess","small"
0.561270510273663,"Tess","small"
0.505349627347692,"Tess","small"
0.696648351524716,"Tess","small"
0.509179626244685,"Tess","small"
0.455791074127271,"Tess","small"
0.490213109871167,"Tess","small"
0.596833546752742,"Tess","small"
0.644986510242614,"Tess","small"
0.581974322607142,"Tess","small"
0.554745827261347,"Tess","small"
0.467119867971209,"Tess","small"
0.446038473215955,"Tess","small"
0.590185815452424,"Tess","small"
0.46877834622398,"Tess","small"
0.50601025870675,"Tess","small"
0.599312999482992,"Tess","small"
0.642831764180221,"Tess","small"
0.564505584774889,"Tess","small"
0.549943783656754,"Tess","small"
0.50580588166613,"Tess","small"
0.291140451199752,"Tess","small"
0.594938695370066,"Tess","small"
0.677594311954518,"Tess","small"
0.619499489677168,"Tess","small"
0.508348060072832,"Tess","small"
0.607283917807893,"Tess","small"
0.547819684699501,"Tess","small"
0.52642350389417,"Tess","small"
0.549461472004163,"Tess","small"
0.608482288536964,"Tess","small"
0.471675253617603,"Tess","small"
0.520437659316443,"Tess","small"
0.598097934594441,"Tess","small"
0.566850386106979,"Tess","small"
0.55782391076457,"Tess","small"
0.473195151431717,"Tess","small"
0.562582175032186,"Tess","small"
0.389500841644137,"Tess","small"
0.615358081266202,"Tess","small"
0.42446370052304,"Tess","small"
0.448290031349545,"Tess","small"
0.591956232046439,"Tess","small"
0.677645921345108,"Tess","small"
0.397852583614372,"Tess","small"
0.751768280305429,"Tess","small"
0.598106905003361,"Tess","small"
0.474251674146846,"Tess","small"
0.554402275571401,"Tess","small"
0.684524032743937,"Tess","small"
0.593297190097593,"Tess","small"
0.495303255593472,"Tess","small"
0.586896150601723,"Tess","small"
0.490969034539155,"Tess","small"
0.569590139310523,"Tess","small"
0.458553796210913,"Tess","small"
0.534043106145991,"Tess","small"
0.462310839794426,"Tess","small"
0.469096374575561,"Tess","small"
0.637672677769524,"Tess","small"
0.726319821110349,"Tess","small"
0.60476626707491,"Tess","small"
0.660252418406892,"Tess","small"
0.57214185342282,"Tess","small"
0.65229010999029,"Tess","small"
0.606416374810885,"Tess","small"
0.499081070368529,"Tess","small"
0.64478058994226,"Tess","small"
0.601053165331718,"Tess","small"
0.338652579549357,"Tess","small"
0.400250563817969,"Tess","small"
0.545604092200506,"Tess","small"
0.597713623716148,"Tess","small"
0.285455058342243,"Tess","small"
0.451579829898622,"Tess","small"
0.638699355048327,"Tess","small"
0.497435380838966,"Tess","small"
0.494324142329449,"Tess","small"
0.490158076665619,"Tess","small"
0.539436308462224,"Tess","small"
0.688561437053495,"Tess","small"
0.481927164276027,"Tess","small"
0.246583393865021,"Tess","small"
0.507836121521775,"Tess","small"
0.387627163335303,"Tess","small"
0.468992018931592,"Tess","small"
0.52564478452496,"Tess","small"
0.529111233024781,"Tess","small"
0.562588698208514,"Tess","small"
0.502479148095464,"Tess","small"
0.657286557690348,"Tess","small"
0.445734736875156,"Tess","small"
0.683345229165917,"Tess","small"
0.475720326635085,"Tess","small"
0.520783621955096,"Tess","small"
0.394338679513195,"Tess","small"
0.493291160936458,"Tess","small"
0.359418690550839,"Tess","small"
0.513218360207315,"Tess","small"
0.451808950318807,"Tess","small"
0.579437641885216,"Tess","small"
0.564249257515898,"Tess","small"
0.481301989469643,"Tess","small"
0.697549730047413,"Tess","small"
0.550461762279121,"Tess","small"
0.595011417587835,"Tess","small"
0.497601047622266,"Tess","small"
0.521800868326899,"Tess","small"
0.627242260465126,"Tess","small"
0.582236884040316,"Tess","small"
0.432294018055689,"Tess","small"
0.520792604582259,"Tess","small"
0.405650443661366,"Tess","small"
0.53554109983252,"Tess","small"
0.522477821142274,"Tess","small"
0.482110906394655,"Tess","small"
0.424939497350047,"Tess","small"
0.469309335977734,"Tess","small"
0.486023682659357,"Tess","small"
0.438730265722423,"Tess","small"
0.698620533262115,"Tess","small"
0.493120344290488,"Tess","small"
0.598228373767549,"Tess","small"
0.724507154234491,"Tess","small"
0.515754163258076,"Tess","small"
0.551346310160896,"Tess","small"
0.51173667401644,"Tess","small"
0.464501770584188,"Tess","small"
0.531834079744925,"Tess","small"
0.460883768289484,"Tess","small"
0.593472802008709,"Tess","small"
0.427445854618292,"Tess","small"
0.511256762918765,"Tess","small"
0.399646601195716,"Tess","small"
0.539097567464231,"Tess","small"
0.628712120631105,"Tess","small"
0.461861735726269,"Tess","small"
0.542014656643402,"Tess","small"
0.52412524969249,"Tess","small"
0.546469662221156,"Tess","small"
0.589101751912717,"Tess","small"
0.569767087724544,"Tess","small"
0.590167244148571,"Tess","small"
0.529597490077943,"Tess","small"
0.375082134717661,"Tess","small"
0.67668838983166,"Tess","small"
0.583451926808911,"Tess","small"
0.453287821211612,"Tess","small"
0.404180138495523,"Tess","small"
0.578344577717493,"Tess","small"
0.327124283663472,"Tess","small"
0.543013169878765,"Tess","small"
0.632344067034283,"Tess","small"
0.512666549304692,"Tess","small"
0.549177007413135,"Tess","small"
0.446421800746862,"Tess","small"
0.522315382266145,"Tess","small"
0.566179998045505,"Tess","small"
0.588132608601596,"Tess","small"
0.660501110314874,"Tess","small"
0.556749593834002,"Tess","small"
0.72909645933912,"Tess","small"
0.413126676894349,"Tess","small"
0.50313282050969,"Tess","small"
0.679338067287955,"Tess","small"
0.542969687070753,"Tess","small"
0.617774886934763,"Tess","small"
0.572522357044438,"Tess","small"
0.568323811572458,"Tess","small"
0.415237030299672,"Tess","small"
0.633802316121726,"Tess","small"
0.723307375378245,"Tess","small"
0.462103792193993,"Tess","small"
0.574630925407759,"Tess","small"
0.569450516267999,"Tess","small"
0.436161615906997,"Tess","small"
0.547640856301372,"Tess","small"
0.529284034991174,"Tess","small"
0.465635862848647,"Tess","small"
0.483014464137515,"Tess","small"
0.362037895596319,"Tess","small"
